p10,p25,p50,p75,p90,predicted_dir,actual_dir,actual_signed_mfe,consensus,ci_width,mean_dist
-97.85,-51.375,-9.0,30.5625,59.025000000000006,SHORT,LONG,32.25,0.56,81.9375,9.409271809648141
-56.275,-25.125,-1.5,37.625,58.475,SHORT,LONG,39.0,0.52,62.75,9.753104038321013
-94.05,-44.25,9.875,38.6875,64.275,LONG,LONG,15.0,0.54,82.9375,9.358080695631028
-91.375,-53.25,-16.875,20.375,38.3,SHORT,LONG,2.75,0.64,73.625,8.441340556027818
-47.199999999999996,-25.1875,-2.375,38.125,46.975000000000016,SHORT,SHORT,-20.25,0.52,63.3125,8.10680014403222
-60.92499999999999,-23.3125,9.0,34.25,74.87500000000001,LONG,SHORT,-32.0,0.54,57.5625,9.925988116076164
-53.77499999999999,-27.9375,5.125,27.5625,41.275,LONG,SHORT,-22.5,0.5,55.5,8.316892494785739
-52.824999999999996,-32.4375,10.125,40.25,57.6,LONG,SHORT,-18.5,0.56,72.6875,9.732176106271442
-60.375,-29.3125,-1.875,40.625,55.925000000000004,SHORT,SHORT,-45.25,0.5,69.9375,8.318610276859388
-91.85,-36.6875,-5.25,29.8125,55.925000000000004,SHORT,SHORT,-76.75,0.5800000000000001,66.5,9.237019528259397
-61.67499999999999,-31.5625,-12.375,16.0,38.75,SHORT,SHORT,-95.25,0.64,47.5625,9.60025883748304
-125.39999999999999,-55.5625,-9.75,17.875,44.07500000000001,SHORT,SHORT,-74.5,0.6,73.4375,11.043977069111488
-57.15,-40.9375,-8.25,25.5625,45.775000000000006,SHORT,SHORT,-73.0,0.5800000000000001,66.5,10.885800236511955
-95.55,-30.9375,-7.0,29.25,45.15000000000002,SHORT,SHORT,-91.5,0.6,60.1875,9.302855273763562
-57.725,-26.75,1.375,27.5625,54.85,LONG,SHORT,-78.75,0.52,54.3125,9.01532933557312
-95.525,-54.3125,-13.875,22.9375,46.500000000000014,SHORT,SHORT,-77.0,0.5800000000000001,77.25,10.370565441537652
-93.45,-47.9375,-12.125,21.5,44.10000000000002,SHORT,SHORT,-64.75,0.6,69.4375,9.810339130984547
-79.325,-33.0,-4.125,37.8125,86.55000000000001,SHORT,SHORT,-56.0,0.54,70.8125,9.110960596622396
-49.275,-28.375,1.875,29.0,71.12500000000004,LONG,SHORT,-72.0,0.54,57.375,9.752528217660558
-49.849999999999994,-29.0,-3.875,25.5,64.15,SHORT,SHORT,-64.25,0.52,54.5,8.842836101183694
-55.025,-26.0625,7.25,42.0625,107.22500000000002,LONG,SHORT,-45.5,0.58,68.125,9.439455197570224
-108.77499999999999,-53.75,-8.0,46.1875,105.20000000000002,SHORT,SHORT,-39.0,0.52,99.9375,10.328314736051423
-79.55,-38.5625,2.5,53.8125,113.825,LONG,SHORT,-36.25,0.52,92.375,9.348037154294621
-93.55,-56.25,-19.125,33.375,67.85,SHORT,SHORT,-33.5,0.62,89.625,9.30989875606471
-100.85,-36.0,-2.875,37.625,67.85,SHORT,SHORT,-43.0,0.52,73.625,9.789418386313047
-94.64999999999999,-50.75,-9.5,43.9375,120.07500000000003,SHORT,LONG,7.5,0.56,94.6875,10.220344694998452
-89.475,-44.9375,-2.875,41.4375,71.57500000000005,SHORT,SHORT,-9.0,0.5,86.375,10.212381162440785
-117.17499999999998,-27.625,4.125,44.625,74.50000000000003,LONG,SHORT,-10.5,0.52,72.25,9.559397532249134
-87.35,-47.3125,-13.125,27.9375,77.42500000000003,SHORT,SHORT,-8.5,0.6,75.25,9.755216954294864
-86.225,-43.0,-2.5,35.625,79.72500000000001,SHORT,LONG,24.5,0.52,78.625,9.047225185511657
-181.775,-61.5,-6.875,35.3125,76.17500000000004,SHORT,SHORT,-14.5,0.5800000000000001,96.8125,10.216081370252573
-87.52499999999999,-39.625,-14.0,13.25,46.57500000000001,SHORT,LONG,17.5,0.6,52.875,8.373146179914485
-160.6,-57.4375,8.75,52.875,118.95000000000003,LONG,LONG,7.5,0.54,110.3125,9.462939447058146
-75.425,-34.875,-1.5,28.125,79.67500000000003,SHORT,LONG,16.75,0.5,63.0,9.015348002822709
-106.1,-35.4375,9.125,42.875,60.5,LONG,LONG,44.5,0.54,78.3125,9.775473928863043
-91.27499999999999,-44.3125,-5.75,37.1875,60.7,SHORT,LONG,37.5,0.54,81.5,8.779353841233894
-84.625,-40.5625,6.25,32.6875,63.22500000000001,LONG,LONG,38.5,0.52,73.25,8.457327563780739
-137.42499999999998,-44.0,4.5,42.0625,67.825,LONG,LONG,5.0,0.56,86.0625,8.936739634879277
-74.92499999999998,-35.625,-3.125,31.8125,83.27500000000008,SHORT,SHORT,-2.5,0.54,67.4375,9.361947877545791
-94.675,-49.9375,-0.875,25.375,63.300000000000026,SHORT,SHORT,-24.75,0.52,75.3125,8.541858200336163
-104.325,-37.75,-0.625,33.75,77.7,SHORT,SHORT,-36.25,0.5,71.5,8.733541430060917
-176.65,-78.4375,-5.125,20.5625,53.97500000000001,SHORT,SHORT,-19.25,0.52,99.0,8.488126545243684
-87.825,-53.375,-13.0,15.375,45.05,SHORT,SHORT,-28.5,0.62,68.75,9.114837892572204
-94.05,-35.9375,4.125,54.5625,79.775,LONG,SHORT,-36.5,0.52,90.5,8.798751658678023
-83.525,-29.9375,-7.375,20.0,34.45,SHORT,SHORT,-40.0,0.52,49.9375,8.013973520657306
-142.6,-43.4375,2.25,26.875,51.075,LONG,SHORT,-70.5,0.52,70.3125,8.425572668848776
-93.825,-47.125,-5.125,48.625,82.575,SHORT,SHORT,-89.5,0.52,95.75,9.08015093732594
-110.4,-66.1875,-11.25,31.625,92.8,SHORT,SHORT,-74.5,0.56,97.8125,9.894069870657098
-154.175,-68.5625,-18.875,25.5,47.47500000000001,SHORT,SHORT,-85.0,0.6,94.0625,8.530568589223956
-171.0,-53.0625,-6.25,34.5625,78.3,SHORT,SHORT,-66.75,0.52,87.625,9.077346706983272
-93.2,-48.4375,-4.5,40.0,82.275,SHORT,SHORT,-68.75,0.52,88.4375,9.000845957680117
-106.52499999999999,-48.1875,2.125,44.3125,77.47500000000002,LONG,SHORT,-63.25,0.52,92.5,10.20813558521383
-97.05,-45.125,-13.25,39.0625,79.675,SHORT,SHORT,-44.75,0.56,84.1875,8.559436449121252
-92.975,-40.3125,7.625,35.8125,69.30000000000001,LONG,SHORT,-25.25,0.54,76.125,8.430219902850851
-106.575,-40.25,7.375,33.0,67.00000000000001,LONG,SHORT,-50.25,0.54,73.25,8.987931263846434
-150.375,-61.8125,14.375,71.8125,139.07500000000002,LONG,LONG,38.75,0.52,133.625,11.773553432746827
-174.525,-85.6875,-22.625,52.5625,98.2,SHORT,LONG,82.25,0.5800000000000001,138.25,9.924601743245995
-161.6,-99.4375,-19.625,35.9375,66.72500000000004,SHORT,LONG,54.75,0.6,135.375,9.09662513805475
-97.64999999999998,-50.4375,1.125,56.5625,91.025,LONG,LONG,109.25,0.5,107.0,9.941206053817453
-156.175,-111.8125,-13.25,40.125,88.55000000000001,SHORT,LONG,84.25,0.54,151.9375,9.740566455560161
-144.75,-77.625,-9.875,41.8125,95.575,SHORT,SHORT,-5.75,0.56,119.4375,9.823487454155817
-165.54999999999998,-71.6875,-6.75,50.625,87.575,SHORT,LONG,17.75,0.52,122.3125,10.231976578962971
-129.55,-60.5625,-11.75,49.375,94.27500000000002,SHORT,LONG,47.5,0.6,109.9375,9.669383400625156
-162.6,-44.25,17.25,68.6875,102.17500000000004,LONG,LONG,35.5,0.58,112.9375,9.619948742267319
-157.775,-93.5625,-3.5,66.5625,102.85000000000001,SHORT,SHORT,-47.0,0.5,160.125,9.81772643763359
-164.0,-49.4375,18.875,66.0,115.75,LONG,SHORT,-78.75,0.58,115.4375,8.762713863396813
-156.35,-21.4375,21.75,56.875,92.85000000000001,LONG,SHORT,-95.25,0.7,78.3125,8.711960355123239
-167.25,-37.125,24.0,56.4375,93.45000000000002,LONG,SHORT,-88.75,0.68,93.5625,8.44210753015973
-164.325,-42.0,23.875,66.4375,106.72500000000001,LONG,SHORT,-8.0,0.6,108.4375,8.515272004108157
-156.92499999999998,-76.125,-12.875,46.75,137.525,SHORT,SHORT,-50.5,0.5800000000000001,122.875,10.306129364776627
-85.94999999999999,-55.5,9.625,54.625,116.02500000000002,LONG,SHORT,-4.5,0.56,110.125,9.938900622795108
-123.47499999999998,-30.4375,14.875,37.125,67.62500000000001,LONG,SHORT,-18.0,0.6,67.5625,9.189975669699608
-79.25,-27.0,23.75,45.125,67.80000000000001,LONG,SHORT,-63.5,0.62,72.125,8.731666015382475
-95.3,-45.375,8.875,36.25,54.975,LONG,SHORT,-59.0,0.6,81.625,8.592889294701031
-88.85,-47.0625,4.5,46.6875,71.60000000000001,LONG,SHORT,-69.5,0.5,93.75,9.259089444086396
-82.4,-21.375,15.75,40.5,69.1,LONG,SHORT,-36.0,0.6,61.875,8.509774418008018
-164.0,-54.5,5.75,40.5625,69.1,LONG,SHORT,-56.5,0.5,95.0625,8.387070114464292
-84.625,-33.375,19.375,34.375,70.775,LONG,SHORT,-63.0,0.62,67.75,8.582534044170472
-47.4,-18.75,20.125,40.5625,53.525000000000006,LONG,SHORT,-56.5,0.68,59.3125,8.02399757927934
-141.15,-47.8125,7.75,47.625,60.700000000000024,LONG,SHORT,-66.75,0.54,95.4375,9.22803389834751
-98.075,-48.1875,0.375,41.3125,74.025,LONG,SHORT,-62.25,0.5,89.5,8.922509596745078
-121.77499999999999,-78.0,-22.875,70.0,134.57500000000002,SHORT,LONG,10.5,0.6,148.0,11.258164365400967
-143.625,-70.3125,-4.625,36.5625,71.15,SHORT,SHORT,-16.5,0.52,106.875,9.989106063142957
-118.325,-34.3125,8.75,25.375,55.70000000000002,LONG,SHORT,-32.0,0.56,59.6875,9.18220583248921
-53.125,-25.75,6.625,36.875,72.15000000000003,LONG,SHORT,-30.5,0.6,62.625,8.995611751710896
-95.125,-39.625,7.375,42.9375,75.67500000000001,LONG,SHORT,-30.5,0.54,82.5625,10.620254510283814
-79.475,-29.1875,21.25,40.5625,54.10000000000001,LONG,SHORT,-52.75,0.62,69.75,8.609901122137744
-90.15,-51.0,13.125,40.1875,54.62500000000002,LONG,SHORT,-39.25,0.6,91.1875,8.67365195412268
-83.525,-35.6875,-6.75,30.75,63.125000000000036,SHORT,SHORT,-44.25,0.5800000000000001,66.4375,8.154851172652847
-101.3,-49.1875,2.875,32.3125,71.275,LONG,SHORT,-8.75,0.5,81.5,9.933651907159497
-87.7,-39.125,-6.0,33.0,68.025,SHORT,SHORT,-13.75,0.52,72.125,9.07385260077486
-83.525,-34.9375,-8.125,30.625,45.875,SHORT,SHORT,-2.75,0.54,65.5625,7.987661642718496
-47.3,-21.25,9.375,31.0,44.07500000000002,LONG,LONG,15.75,0.54,52.25,8.851139807795667
-84.625,-22.125,16.75,35.6875,120.00000000000003,LONG,LONG,52.25,0.6,57.8125,8.863589777757827
-146.775,-56.0,-16.625,22.5,45.75,SHORT,LONG,69.5,0.6,78.5,9.11469680832763
-79.925,-38.125,-2.5,31.6875,45.875,SHORT,LONG,101.5,0.52,69.8125,8.293850791818864
-134.6,-81.6875,-10.625,22.25,79.075,SHORT,LONG,96.5,0.6,103.9375,8.699352408686439
-130.425,-98.0,-11.5,23.0625,56.050000000000026,SHORT,LONG,85.0,0.6599999999999999,121.0625,9.71379443096582
-69.075,-35.0,-2.0,36.9375,74.97500000000004,SHORT,LONG,82.0,0.5,71.9375,9.490309901765965
-118.27499999999999,-61.75,-7.75,31.8125,99.95,SHORT,LONG,84.5,0.6,93.5625,9.077018812484727
-157.075,-67.0,4.75,28.125,49.050000000000026,LONG,LONG,45.0,0.52,95.125,8.686696105345185
-47.574999999999996,-24.75,13.625,50.5625,74.375,LONG,LONG,31.0,0.62,75.3125,9.271765579618778
-83.39999999999999,-35.9375,5.25,29.3125,65.825,LONG,LONG,13.5,0.58,65.25,9.012599091871092
-48.775,-17.125,14.625,63.6875,99.75,LONG,LONG,30.75,0.64,80.8125,8.854953077355955
-55.3,-29.375,2.375,41.1875,91.17500000000001,LONG,LONG,35.25,0.52,70.5625,9.342401846468425
-45.824999999999996,-21.625,1.375,36.4375,85.92500000000001,LONG,LONG,63.25,0.52,58.0625,8.670971950828832
-55.75,-24.6875,1.0,32.4375,86.15000000000002,LONG,LONG,77.75,0.5,57.125,9.632448006610902
-86.52499999999999,-32.1875,12.5,42.875,99.85,LONG,LONG,88.25,0.56,75.0625,8.82601743660621
-114.575,-59.125,-19.75,32.5,81.8,SHORT,LONG,26.75,0.62,91.625,10.290612914544143
-73.95,-24.1875,14.75,51.6875,100.8,LONG,SHORT,-39.0,0.58,75.875,11.279206977651086
-36.64999999999999,-13.3125,5.5,31.375,48.20000000000003,LONG,SHORT,-46.5,0.56,44.6875,10.958265523646494
-49.425,-28.25,15.375,31.75,49.400000000000006,LONG,SHORT,-53.75,0.52,60.0,9.953671423416951
-39.3,-18.5,17.5,34.0625,49.025,LONG,SHORT,-44.75,0.66,52.5625,9.6205866223431
-48.725,-31.5625,-6.75,32.4375,70.15000000000002,SHORT,SHORT,-68.25,0.52,64.0,9.18448192096022
-75.425,-21.625,9.25,36.0625,80.05,LONG,SHORT,-53.75,0.56,57.6875,8.689864843763939
-40.05,-19.875,22.875,38.0,63.40000000000002,LONG,SHORT,-28.25,0.58,57.875,8.557072006750413
-83.07499999999999,-22.4375,8.125,28.5625,79.775,LONG,SHORT,-45.25,0.54,51.0,9.585276647233577
-112.57499999999999,-77.6875,-13.375,28.1875,53.150000000000006,SHORT,SHORT,-72.75,0.5800000000000001,105.875,9.417259436917043
-78.575,-38.75,-6.625,29.5625,45.625,SHORT,SHORT,-64.25,0.5,68.3125,8.121451194715586
-108.05,-54.375,-10.125,30.9375,53.025,SHORT,SHORT,-97.25,0.54,85.3125,8.675094413339004
-63.324999999999996,-35.9375,8.75,28.375,64.92500000000001,LONG,SHORT,-83.5,0.52,64.3125,8.519877628383574
-138.52499999999998,-77.25,-8.625,36.0625,79.22500000000004,SHORT,SHORT,-25.75,0.54,113.3125,9.83874175488508
-73.85,-22.0,23.5,40.625,111.20000000000003,LONG,SHORT,-70.75,0.64,62.625,8.532688511615847
-50.025,-18.5625,12.375,35.75,54.825,LONG,SHORT,-78.5,0.62,54.3125,8.091695502832325
-72.94999999999999,-39.125,-8.375,29.4375,50.02500000000004,SHORT,SHORT,-83.5,0.56,68.5625,7.943078138333887
-88.725,-39.0625,19.125,51.375,91.6,LONG,SHORT,-23.0,0.64,90.4375,9.147418807409531
-98.64999999999999,-32.625,6.75,27.5625,80.825,LONG,SHORT,-22.0,0.58,60.1875,9.664845494930352
-78.8,-32.625,18.75,42.0,100.02500000000002,LONG,SHORT,-9.5,0.62,74.625,9.174020864912285
-102.27499999999999,-45.5625,-5.25,26.125,64.22500000000001,SHORT,SHORT,-22.5,0.54,71.6875,9.355592351686772
-133.04999999999998,-73.5625,-6.875,52.9375,105.00000000000001,SHORT,LONG,19.0,0.54,126.5,9.590796510804212
-106.875,-51.3125,0.75,30.25,103.75000000000004,LONG,SHORT,-3.5,0.5,81.5625,9.411529499774842
-85.55,-46.1875,-11.25,31.0625,51.500000000000014,SHORT,SHORT,-27.75,0.54,77.25,10.014256875105112
-160.825,-84.3125,-23.875,22.4375,72.52500000000003,SHORT,SHORT,-65.25,0.6,106.75,8.873555420193814
-72.14999999999999,-33.0625,-6.25,22.125,83.30000000000003,SHORT,SHORT,-64.25,0.54,55.1875,9.139041449620441
-181.1,-61.0625,16.25,40.5625,82.07500000000002,LONG,SHORT,-151.75,0.6,101.625,8.449707690021631
-116.875,-51.3125,4.5,43.875,110.025,LONG,SHORT,-232.25,0.5,95.1875,8.53518556829575
-83.82499999999999,-25.0625,1.75,36.0,91.825,LONG,SHORT,-231.5,0.54,61.0625,8.80285049160591
-83.925,-49.125,-1.375,28.625,60.35000000000002,SHORT,SHORT,-160.75,0.52,77.75,10.193648901661131
-79.25,-30.0,15.25,43.1875,120.42500000000001,LONG,SHORT,-159.75,0.6,73.1875,9.709533904691359
-87.2,-33.875,9.625,56.75,129.20000000000002,LONG,SHORT,-139.5,0.58,90.625,9.737098411180765
-76.89999999999999,-45.5625,-1.5,30.5,70.12500000000003,SHORT,SHORT,-157.5,0.52,76.0625,10.140339504608514
-85.07499999999999,-50.5,1.875,41.0625,98.22500000000002,LONG,SHORT,-210.5,0.5,91.5625,10.093994235451209
-82.92499999999998,-42.0,8.875,32.0,54.22500000000004,LONG,SHORT,-214.5,0.54,74.0,9.542312028471528
-119.69999999999999,-56.625,11.5,36.8125,100.30000000000001,LONG,SHORT,-367.75,0.54,93.4375,9.612720635685413
-180.9,-73.6875,-8.0,38.125,57.10000000000005,SHORT,SHORT,-364.75,0.54,111.8125,8.79365381492948
-111.09999999999998,-47.0625,-0.375,34.1875,55.750000000000036,SHORT,SHORT,-389.25,0.5,81.25,9.01853247031007
-119.575,-39.3125,4.125,31.6875,78.92500000000001,LONG,SHORT,-373.75,0.58,71.0,8.919918832168133
-195.4,-70.375,24.25,74.8125,132.275,LONG,SHORT,-409.25,0.6,145.1875,11.568655286196314
-111.37499999999999,-49.875,-10.25,27.25,54.05000000000002,SHORT,SHORT,-430.5,0.5800000000000001,77.125,9.31128554879565
-96.49999999999999,-32.5625,18.125,52.375,69.25,LONG,SHORT,-372.75,0.66,84.9375,9.160887812630286
-171.975,-97.125,-16.375,67.1875,109.70000000000002,SHORT,SHORT,-253.5,0.5800000000000001,164.3125,11.28299939853182
-94.27499999999999,-47.625,-6.375,67.0,159.47500000000002,SHORT,SHORT,-151.5,0.54,114.625,12.084929169307564
-139.65,-83.4375,-35.5,32.75,135.15,SHORT,SHORT,-349.0,0.62,116.1875,10.806136621942514
-141.85,-84.9375,-12.875,37.8125,79.9,SHORT,SHORT,-325.0,0.54,122.75,10.30526563613511
-141.92499999999998,-76.875,-13.25,38.25,94.95000000000002,SHORT,SHORT,-119.5,0.54,115.125,10.781172594266552
-101.25,-74.375,1.5,57.6875,137.65,LONG,SHORT,-186.0,0.5,132.0625,10.268244368120554
-127.1,-77.875,-15.125,72.625,169.9,SHORT,SHORT,-286.75,0.52,150.5,10.663748749123062
-84.725,-38.375,1.5,42.4375,96.62500000000001,LONG,SHORT,-235.5,0.5,80.8125,10.600348250400472
-83.375,-44.4375,24.5,42.4375,89.72500000000001,LONG,SHORT,-176.25,0.58,86.875,10.080488650382883
-137.975,-74.0625,-7.625,54.8125,122.075,SHORT,SHORT,-99.25,0.54,128.875,14.362506306215218
-102.925,-64.5625,-27.5,9.875,120.12500000000001,SHORT,SHORT,-104.25,0.6599999999999999,74.4375,10.633075102104401
-116.175,-45.625,-2.0,39.4375,68.60000000000001,SHORT,LONG,14.25,0.52,85.0625,9.795846832336254
-128.1,-71.9375,-21.375,34.5,63.875000000000014,SHORT,LONG,62.75,0.5800000000000001,106.4375,9.9031798023941
-128.1,-69.8125,-3.0,48.3125,179.97500000000005,SHORT,LONG,221.75,0.5,118.125,10.265317943188975
-121.825,-78.9375,-17.125,53.875,229.05,SHORT,LONG,155.5,0.54,132.8125,11.299872015696993
-124.42499999999998,-65.0,-33.5,24.125,157.52500000000003,SHORT,LONG,186.5,0.5800000000000001,89.125,11.52773415664671
-108.52499999999999,-48.1875,0.25,40.3125,73.57500000000003,LONG,LONG,133.25,0.5,88.5,10.559608250166963
-84.89999999999998,-31.3125,3.5,41.8125,70.35000000000002,LONG,LONG,116.0,0.52,73.125,10.020755441183963
-97.925,-61.125,-9.25,37.375,89.55000000000001,SHORT,LONG,84.75,0.56,98.5,9.816056967659382
-141.64999999999998,-25.6875,20.0,64.9375,115.575,LONG,LONG,65.75,0.62,90.625,9.498544731714077
-63.9,-41.875,18.875,68.5,115.575,LONG,LONG,9.25,0.6,110.375,9.854692386577323
-58.05,-12.4375,41.75,91.125,117.47500000000002,LONG,SHORT,-24.25,0.7,103.5625,9.545504394978455
-161.54999999999998,-39.125,27.5,72.375,107.97500000000004,LONG,SHORT,-53.25,0.6,111.5,10.376118642881686
-75.27499999999999,-20.875,59.0,91.4375,131.52500000000003,LONG,SHORT,-88.75,0.7,112.3125,9.79448386947505
-53.475,-25.375,17.625,73.625,107.97500000000004,LONG,SHORT,-27.25,0.64,99.0,9.997495822929643
-55.949999999999996,-22.875,43.0,96.75,214.55,LONG,SHORT,-31.75,0.64,119.625,8.622385487795086
-92.85,-29.3125,39.375,85.75,119.00000000000001,LONG,SHORT,-23.75,0.64,115.0625,8.791613888033918
-94.75,-33.6875,6.375,57.875,111.45,LONG,SHORT,-23.25,0.54,91.5625,12.14548192146878
-103.8,-48.4375,5.375,47.625,117.05000000000001,LONG,SHORT,-21.25,0.54,96.0625,10.988263274651526
-123.1,-54.125,4.5,37.125,64.50000000000003,LONG,SHORT,-29.25,0.52,91.25,9.21977770100434
-76.82499999999999,-30.6875,11.25,26.625,62.25000000000003,LONG,SHORT,-26.25,0.6,57.3125,9.645925960310135
-69.275,-22.125,28.125,57.5,98.47500000000001,LONG,SHORT,-50.75,0.62,79.625,8.802697830997204
-78.325,-33.25,13.125,37.125,79.25,LONG,SHORT,-24.0,0.56,70.375,9.521094048322428
-60.824999999999996,-30.4375,15.875,46.125,79.25,LONG,LONG,5.0,0.6,76.5625,9.327511901633835
-72.35,-11.5625,22.125,56.4375,117.72500000000002,LONG,LONG,70.5,0.7,68.0,10.706237878242177
-90.77499999999999,-38.875,21.375,56.5,128.07500000000002,LONG,LONG,108.75,0.6,95.375,12.304230138154729
-155.7,-66.1875,3.0,30.25,109.45,LONG,LONG,72.25,0.5,96.4375,10.216816967144686
-118.85,-29.9375,11.375,39.5,70.27500000000002,LONG,LONG,82.75,0.62,69.4375,9.677129851696774
-146.625,-29.0,3.25,39.5,89.47500000000001,LONG,LONG,63.5,0.52,68.5,9.001205354858042
-122.32499999999999,-35.875,4.375,40.625,61.95000000000003,LONG,LONG,45.25,0.52,76.5,8.863765767066823
-154.675,-56.875,11.5,38.3125,61.125000000000014,LONG,LONG,22.75,0.58,95.1875,9.490071836293804
-80.32499999999999,-31.0625,25.375,55.1875,91.90000000000003,LONG,SHORT,-21.75,0.64,86.25,10.215770145452245
-34.9,-12.125,12.625,39.0,50.825,LONG,SHORT,-31.25,0.6,51.125,9.437017402742772
-58.425,-22.9375,8.125,47.75,102.02500000000003,LONG,SHORT,-16.75,0.6,70.6875,10.71171149618723
-50.55,-26.0,-0.875,42.625,68.65000000000002,SHORT,SHORT,-39.25,0.52,68.625,9.764617229525157
-53.999999999999986,-30.125,8.75,38.1875,62.3,LONG,SHORT,-37.25,0.54,68.3125,9.703340039353128
-47.625,-30.125,-7.625,34.25,55.95000000000001,SHORT,SHORT,-31.25,0.54,64.375,8.956823534983538
-71.87499999999999,-34.8125,4.0,37.8125,58.7,LONG,SHORT,-38.0,0.56,72.625,9.91848670476948
-71.87499999999999,-37.8125,-6.375,38.25,67.275,SHORT,SHORT,0.0,0.54,76.0625,9.64765688250101
-62.874999999999986,-24.875,14.875,43.875,79.25,LONG,LONG,7.5,0.62,68.75,9.57729467533609
-120.025,-27.875,14.875,39.375,77.525,LONG,LONG,9.0,0.62,67.25,9.915791738967751
-59.55,-24.9375,12.25,37.125,76.575,LONG,LONG,36.5,0.56,62.0625,8.82340025735669
-84.7,-21.8125,14.875,43.875,90.55000000000001,LONG,LONG,20.0,0.68,65.6875,8.547163780233447
-106.25,-38.4375,-0.875,52.25,94.27500000000002,SHORT,LONG,47.5,0.52,90.6875,9.413079328081748
-63.94999999999999,-29.6875,10.5,33.9375,73.2,LONG,LONG,39.0,0.56,63.625,9.29847280262343
-38.125,-18.5625,6.625,37.6875,76.575,LONG,LONG,26.0,0.56,56.25,8.937740583946058
-86.5,-33.25,-4.75,37.8125,79.40000000000002,SHORT,LONG,27.0,0.52,71.0625,8.833974136533561
-44.875,-21.0,22.25,74.1875,123.62500000000001,LONG,LONG,15.5,0.62,95.1875,9.734823035693841
-47.949999999999996,-22.125,4.375,33.0,78.95000000000002,LONG,SHORT,-28.75,0.54,55.125,8.231074302922003
-46.724999999999994,-31.5625,-6.5,29.0625,58.95000000000002,SHORT,SHORT,-9.25,0.56,60.625,8.584699756581141
-115.825,-33.25,2.625,35.5625,74.60000000000001,LONG,SHORT,-15.75,0.5,68.8125,8.889306946464995
-57.19999999999999,-24.6875,-0.875,30.375,77.97500000000004,SHORT,SHORT,-31.25,0.5,55.0625,8.768104435121337
-96.975,-47.5,1.5,65.125,95.97500000000002,LONG,SHORT,-56.25,0.52,112.625,9.521389099470545
-182.45,-91.5625,-11.25,21.8125,110.025,SHORT,SHORT,-131.25,0.56,113.375,9.58624156305017
-132.075,-72.8125,-2.75,51.9375,78.22500000000002,SHORT,SHORT,-70.25,0.5,124.75,10.115289215126992
-106.35,-68.625,-3.75,30.5625,81.85000000000001,SHORT,SHORT,-86.25,0.54,99.1875,9.133503369610416
-85.8,-31.1875,7.125,34.1875,57.05000000000003,LONG,SHORT,-105.25,0.52,65.375,8.463692604521192
-102.42499999999998,-29.3125,-3.75,27.375,43.95000000000002,SHORT,SHORT,-134.5,0.56,56.6875,8.968815262466428
-67.54999999999998,-15.625,17.75,37.8125,77.875,LONG,SHORT,-140.0,0.66,53.4375,8.02735502966957
-149.2,-52.8125,2.875,31.5,67.27500000000002,LONG,SHORT,-146.5,0.52,84.3125,8.484401714846426
-62.92499999999998,-30.6875,-1.5,34.125,66.925,SHORT,SHORT,-138.5,0.5,64.8125,9.880600031774268
-100.55,-50.6875,-18.0,27.3125,76.525,SHORT,SHORT,-126.5,0.56,78.0,8.88582430807934
-114.35,-61.5625,-10.375,40.625,99.025,SHORT,SHORT,-92.0,0.54,102.1875,9.713809560822975
-102.175,-59.125,-6.125,21.8125,39.900000000000006,SHORT,SHORT,-59.25,0.54,80.9375,8.90746502271445
-125.8,-42.75,-4.0,33.625,61.025,SHORT,SHORT,-1.25,0.56,76.375,10.62817657557834
-109.325,-36.5,11.875,29.3125,43.5,LONG,SHORT,-0.75,0.58,65.8125,9.292534393232296
-181.1,-56.75,1.5,26.3125,47.90000000000001,LONG,LONG,7.25,0.52,83.0625,8.150317767203353
-149.2,-32.6875,14.625,33.375,67.87500000000001,LONG,LONG,32.75,0.6,66.0625,8.159229962299584
-103.675,-49.375,-3.75,31.9375,75.875,SHORT,LONG,38.0,0.52,81.3125,9.576951441615865
-110.35,-48.0,16.0,89.125,142.9,LONG,LONG,131.5,0.58,137.125,11.456743593873847
-155.325,-62.0625,7.125,60.875,106.325,LONG,LONG,100.0,0.52,122.9375,9.075632497350579
-114.29999999999998,-38.5625,12.875,46.5,64.47500000000001,LONG,LONG,165.25,0.58,85.0625,9.679004710707346
