ts,day,depth,pattern,micro_z,macro_z,gate,gate1_dist,gate3_conv,oracle_label,oracle_dir,oracle_pnl,template_id,tier,pattern_dna,trade_direction,trade_result,trade_pnl,exit_reason,exit_signal_reason,exit_conviction,exit_wave_maturity
1748845800,2025_06,4,STRUCTURAL_DRIVE,2.12,0.0,score_loser,4.352,0.0,MEGA,SHORT,44.5,0,3,,,,0.0,,,0.0,0.0
1748845800,2025_06,4,ROCHE_SNAP,2.12,0.0,gate3,8.352,0.474,MEGA,SHORT,44.5,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1748845800,2025_06,4,STRUCTURAL_DRIVE,2.12,0.0,score_loser,4.352,0.0,MEGA,SHORT,44.5,0,3,,,,0.0,,,0.0,0.0
1748845800,2025_06,4,ROCHE_SNAP,2.12,0.0,gate3,8.352,0.474,MEGA,SHORT,44.5,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1748845800,2025_06,4,STRUCTURAL_DRIVE,2.12,0.0,score_loser,4.352,0.0,MEGA,SHORT,44.5,0,3,,,,0.0,,,0.0,0.0
1748845800,2025_06,4,ROCHE_SNAP,2.12,0.0,gate3,8.352,0.48,MEGA,SHORT,44.5,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1748845800,2025_06,4,STRUCTURAL_DRIVE,2.12,0.0,score_loser,4.352,0.0,MEGA,SHORT,44.5,0,3,,,,0.0,,,0.0,0.0
1748845800,2025_06,4,ROCHE_SNAP,2.12,0.0,gate3,8.352,0.479,MEGA,SHORT,44.5,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1748847600,2025_06,4,STRUCTURAL_DRIVE,2.53,0.0,score_loser,4.247,0.0,MEGA,SHORT,43.0,0,3,,,,0.0,,,0.0,0.0
1748847600,2025_06,4,ROCHE_SNAP,2.53,0.0,gate3,8.247,0.455,MEGA,SHORT,43.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1748847600,2025_06,4,STRUCTURAL_DRIVE,2.53,0.0,score_loser,4.247,0.0,MEGA,SHORT,43.0,0,3,,,,0.0,,,0.0,0.0
1748847600,2025_06,4,ROCHE_SNAP,2.53,0.0,gate3,8.247,0.453,MEGA,SHORT,43.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
