ts,day,depth,pattern,micro_z,macro_z,gate,gate1_dist,gate3_conv,oracle_label,oracle_dir,oracle_pnl,template_id,tier,pattern_dna,trade_direction,trade_result,trade_pnl,exit_reason,exit_signal_reason,exit_conviction,exit_wave_maturity
1770006600,2026_02,4,ROCHE_SNAP,2.03,0.0,gate3,7.91,0.462,MEGA,SHORT,103.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1770006600,2026_02,4,ROCHE_SNAP,2.03,0.0,gate3,7.91,0.465,MEGA,SHORT,103.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1770006600,2026_02,4,ROCHE_SNAP,2.03,0.0,gate3,7.91,0.463,MEGA,SHORT,103.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1770006600,2026_02,4,ROCHE_SNAP,2.03,0.0,gate3,7.91,0.46,MEGA,SHORT,103.0,0,3,S|1h:1|30m:0|15m:0,,,0.0,,,0.0,0.0
1770013500,2026_02,5,STRUCTURAL_DRIVE,2.69,2.03,score_loser,3.22,0.0,MEGA,SHORT,359.5,356,3,,,,0.0,,,0.0,0.0
1770013500,2026_02,5,ROCHE_SNAP,2.69,2.03,traded,7.22,0.505,MEGA,SHORT,359.5,356,3,S|1h:1|30m:0|15m:0|5m:0,LONG,WIN,63.0,structural_break,structure_break,0.5208916667163199,0.0026206440203426474
1770015300,2026_02,5,ROCHE_SNAP,2.03,2.03,traded,6.234,0.54,MEGA,SHORT,462.0,317,3,S|1h:1|30m:0|15m:0|5m:0,LONG,WIN,47.0,structural_break,structure_break,0.49203750102194915,0.07386903747691226
1770015600,2026_02,5,STRUCTURAL_DRIVE,2.2,2.03,score_loser,2.0,0.0,MEGA,SHORT,432.0,317,3,,,,0.0,,,0.0,0.0
1770015600,2026_02,5,ROCHE_SNAP,2.2,2.03,gate3,6.0,0.474,MEGA,SHORT,432.0,317,3,S|1h:1|30m:0|15m:0|5m:0,,,0.0,,,0.0,0.0
1770015600,2026_02,5,STRUCTURAL_DRIVE,2.2,2.03,score_loser,2.0,0.0,MEGA,SHORT,432.0,317,3,,,,0.0,,,0.0,0.0
1770015600,2026_02,5,ROCHE_SNAP,2.2,2.03,gate3,6.0,0.468,MEGA,SHORT,432.0,317,3,S|1h:1|30m:0|15m:0|5m:0,,,0.0,,,0.0,0.0
1770015600,2026_02,5,STRUCTURAL_DRIVE,2.2,2.03,score_loser,2.0,0.0,MEGA,SHORT,432.0,317,3,,,,0.0,,,0.0,0.0
1770015600,2026_02,5,ROCHE_SNAP,2.2,2.03,gate3,6.0,0.469,MEGA,SHORT,432.0,317,3,S|1h:1|30m:0|15m:0|5m:0,,,0.0,,,0.0,0.0
1770015600,2026_02,5,STRUCTURAL_DRIVE,2.2,2.03,score_loser,2.0,0.0,MEGA,SHORT,432.0,317,3,,,,0.0,,,0.0,0.0
1770015600,2026_02,5,ROCHE_SNAP,2.2,2.03,gate3,6.0,0.469,MEGA,SHORT,432.0,317,3,S|1h:1|30m:0|15m:0|5m:0,,,0.0,,,0.0,0.0
1770018300,2026_02,4,ROCHE_SNAP,2.02,0.0,score_loser,3.516,0.0,MEGA,LONG,285.5,0,3,,,,0.0,,,0.0,0.0
1770018300,2026_02,5,STRUCTURAL_DRIVE,3.02,2.02,score_loser,2.234,0.0,MEGA,LONG,317.0,297,3,,,,0.0,,,0.0,0.0
1770018300,2026_02,5,ROCHE_SNAP,3.02,2.02,traded,6.234,0.542,MEGA,LONG,317.0,297,3,S|1h:1|30m:0|15m:0|5m:0,LONG,WIN,18.0,structural_break,structure_break,0.5833485883490821,0.07288295589578704
